"","V1","V2","V3"
"327",7.88932942775053e-07,-6.9619372148305,1.34935829805101e-05
"328",1.90870142245169e-07,-6.74395864154002,1.44822938728083e-05
"329",4.62368906715002e-07,-6.71651141535579,1.35267856443075e-05
"330",4.01094638973095e-07,-8.86618904529016,1.6910496565344e-05
"331",1.22071680410207e-07,-7.11239218064718,1.44128567728933e-05
"332",8.90406394691831e-07,-6.5069647355615,1.32732862096346e-05
"333",2.17009964093529e-06,-7.93101590786381,1.37309399326779e-05
"334",5.57069552550393e-07,-8.16876237743356,1.59123327611239e-05
"335",1.9151674404979e-06,-7.20266302956986,1.30424467171994e-05
"336",1.95458935114967e-06,-6.75793190698557,1.25164258487979e-05
"337",-2.30269580563542e-07,-4.61068394715172,1.0973770064039e-05
"338",7.14012191596147e-07,-7.1580554556898,1.42610288162697e-05
"339",1.24834945475576e-06,-5.74274986126802,1.16910714681102e-05
"340",1.33676417754969e-06,-8.76420529158495,1.56372235172291e-05
"341",7.32575977588585e-07,-7.12113133312362,1.37920438953014e-05
"342",1.27550475838696e-06,-7.06164323780238,1.35510734524966e-05
"343",1.21912292454349e-06,-7.35877385010962,1.47461444082014e-05
"344",1.23071389524218e-06,-6.68594788644857,1.30708106362611e-05
"345",1.35215423500653e-06,-8.75355659891634,1.6056355827784e-05
"346",1.98088516725394e-07,-6.53200935837592,1.32292590812991e-05
"347",2.04232108898388e-07,-8.25531077537484,1.57203680709563e-05
"348",9.38662563997106e-07,-9.34014627730322,1.66860528019634e-05
"349",1.0109768599463e-06,-7.0243433142599,1.34101110511734e-05
"350",-1.60244100280137e-07,-6.48740350292451,1.35454173246958e-05
"351",1.5097141114617e-06,-6.22995692390691,1.23880655159382e-05
"352",2.22414633248619e-06,-7.459796170014,1.42771894563935e-05
"353",4.59652284629105e-07,-9.35250151852378,1.78590439398014e-05
"354",8.60048903120457e-07,-6.77015293861017,1.33505898532739e-05
"355",6.18651935582182e-07,-7.84932305895736,1.51829736645654e-05
"356",6.97492685779191e-07,-8.01306411324278,1.52294016091408e-05
"357",1.21818929271639e-06,-6.38881360802939,1.21067504431406e-05
"358",1.01892081877324e-06,-7.53632968306224,1.42177881743349e-05
"359",3.94821286422247e-07,-5.20082201578645,1.11649608796568e-05
"360",4.69232653668878e-07,-7.39771561923157,1.43345430295859e-05
"361",1.38748681334242e-06,-6.10679186201652,1.17491699009003e-05
"362",1.14804558340867e-06,-6.07409288203813,1.17871043933097e-05
"363",1.83931148051006e-06,-7.52976531877444,1.31932789969734e-05
"364",1.11107133750378e-06,-7.40751368003206,1.47997676547341e-05
"365",1.90863777583141e-06,-7.62838670119197,1.42067163322033e-05
"366",1.45767345558663e-06,-6.24316365499992,1.19714403241878e-05
"367",1.32067385136983e-06,-7.48181858985808,1.31775374973225e-05
"368",8.39359628001581e-07,-8.23566178043831,1.49723087504589e-05
"369",6.65004416039878e-07,-6.8442503512728,1.33935448448688e-05
"370",-1.65302140350552e-07,-7.34331245079511,1.5086020707755e-05
"371",1.50820355509814e-06,-9.58569303830826,1.64586679339462e-05
"372",1.47408223119635e-06,-7.37608795571713,1.31967312714054e-05
"373",1.39377535933449e-06,-7.00918668827076,1.29836049108656e-05
"374",1.32164956857384e-06,-6.35802930671744,1.22515206466835e-05
"375",1.49809547236884e-06,-8.45010708911077,1.5543118740633e-05
"376",1.82862149544893e-07,-5.48268238778988,1.22441419529588e-05
"377",3.67622047862846e-07,-8.26520757711409,1.57049829036124e-05
"378",1.37261119656926e-06,-8.60277074948314,1.57757137656797e-05
"379",1.04588283968504e-06,-7.77165039259543,1.52603508550672e-05
"380",-3.91152216047164e-07,-5.35550037899211,1.25417278377024e-05
"381",2.04871542224398e-07,-6.00489475768084,1.29307687277257e-05
"382",8.57613351670188e-07,-7.26071636313152,1.43795523481545e-05
"383",8.9494336048477e-07,-6.1246074908638,1.2284872552712e-05
"384",1.25725678106803e-06,-6.58762526675236,1.25783896707685e-05
"385",1.55985743630286e-06,-6.49249841524745,1.20671725062051e-05
"386",9.04114366768104e-07,-6.41539945316099,1.26457237839151e-05
"387",1.71498506665106e-06,-8.09924507759079,1.44132926679929e-05
"388",1.28420304143674e-06,-7.00398113868847,1.34735596629499e-05
"389",1.12458731397774e-07,-6.57961956728334,1.36441246636461e-05
"390",1.59716531464586e-06,-10.3813733647608,1.8163141608836e-05
"391",1.24425833542383e-06,-6.49458905829709,1.26907004715782e-05
"392",3.44871863979667e-07,-8.10330689896792,1.63064648713403e-05
"393",1.80140532720106e-06,-7.32740463844699,1.30293384927882e-05
"394",6.54437156350304e-07,-8.7214551527417,1.69583987115399e-05
"395",2.02123627691878e-06,-5.13718108005527,1.02106514824539e-05
"396",9.75155693345525e-07,-6.03891870916535,1.21190027764822e-05
"397",1.53223162736274e-07,-7.65644161398571,1.50077223314324e-05
"398",1.79059171028662e-06,-7.66984059260182,1.35243141400191e-05
"399",1.87497164613106e-06,-7.16972309262374,1.34373239244995e-05
"400",-9.5641480950204e-07,-9.64749758876881,1.97463018609595e-05
"401",9.27430411457691e-07,-8.99991089138558,1.61631529771853e-05
"402",3.32661365297189e-07,-7.64662642919954,1.5011161732602e-05
"403",7.68260208352708e-07,-7.27626866109711,1.41203430032738e-05
"404",1.27083773194432e-06,-6.3895007566749,1.24202674642472e-05
"405",1.06536173762492e-06,-7.32892901254081,1.46390518511867e-05
"406",1.62035654683082e-06,-7.44344951836079,1.41468634428008e-05
"407",1.86909409610372e-07,-7.66774612994402,1.48130861303802e-05
"408",1.69533433146983e-06,-6.73818850221896,1.28655937980866e-05
"409",1.01800590050169e-06,-6.61536386380743,1.32446042106785e-05
